name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Des Moines,2024-07-17,26.6,18.4,22.7,26.6,18.4,22.7,14.9,63.6,0,0,0,,0,0,35.3,21,350.4,1018.4,23.6,14.6,250,21.6,10,10,2024-07-17T05:55:42,2024-07-17T20:45:21,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-07-18,25.5,15.2,20.8,25.5,15.2,20.8,12.7,61.6,0,0,0,,0,0,7.6,11.5,66.2,1022.8,19.4,14.4,261.3,22.5,10,10,2024-07-18T05:56:33,2024-07-18T20:44:38,0.41,Clear,Clear conditions throughout the day.,clear-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-07-19,26.5,16.6,22,26.5,16.6,22,14,61.4,0,0,0,,0,0,18.4,15.1,146.9,1020.7,56.6,14.2,253.5,22.1,10,10,2024-07-19T05:57:25,2024-07-19T20:43:53,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDSM,KAMW,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-07-20,23,18.3,20.5,23,18.3,20.5,17.2,82,3.473,100,58.33,rain,0,0,11.2,12,147.1,1020.1,88.3,13.8,84.7,7.4,4,10,2024-07-20T05:58:18,2024-07-20T20:43:06,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDSM,KAMW,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-07-21,27.4,17.7,22.5,28,17.7,22.6,17.1,73.6,0,0,0,,0,0,11.2,11.9,61.1,1020,62.2,13.8,151.1,13.1,10,10,2024-07-21T05:59:11,2024-07-21T20:42:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDSM,KAMW,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-07-22,28,18.4,22.6,29,18.4,22.7,17.9,75.8,4.04,100,8.33,rain,0,0,24.1,15.1,3.1,1017.4,50.8,14.2,196.6,16.8,10,30,2024-07-22T06:00:05,2024-07-22T20:41:26,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDSM,KAMW,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-07-23,30.2,18.3,24.5,31.6,18.3,25.1,18.7,72.1,0.066,100,8.33,rain,0,0,24.1,15.4,260.6,1016.7,14.2,14.1,188.4,16.5,8,30,2024-07-23T06:01:00,2024-07-23T20:40:33,0.58,Rain,Clear conditions throughout the day with rain.,rain,"KDSM,KAMW,72546014933,72546604938,KIKV,C0005"
Des Moines,2024-07-24,30.5,20.1,25.1,33.1,20.1,25.9,20.2,75.5,0.782,100,12.5,rain,0,0,24.1,15.7,30.4,1019,48.2,13.3,198.7,17.2,9,60,2024-07-24T06:01:55,2024-07-24T20:39:39,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDSM,KAMW,KIKV,C0005"
Des Moines,2024-07-25,28,20.8,24.6,30.5,20.8,25.3,20.9,80.8,0.891,100,4.17,rain,0,0,46.4,21,93.9,1020.8,70.9,12.8,184.5,15.9,9,60,2024-07-25T06:02:51,2024-07-25T20:38:43,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDSM,KAMW,KIKV,C0005"
Des Moines,2024-07-26,31.2,21.9,25.9,36.7,21.9,27.2,21.7,78.8,0,0,0,,0,0,33.5,23,131.8,1017.9,77.1,12.9,271.8,23.6,9,75,2024-07-26T06:03:48,2024-07-26T20:37:45,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDSM,KAMW,KIKV,C0005"
